n,dist,p
100,0.5300000000000001,0.01
1000,0.5300000000000001,0.001
1000,0.5300000000000001,0.001
1000,0.5300000000000001,0.001
1000,0.5300000000000001,0.001
1000,0.5300000000000001,0.001
1000,0.5300000000000001,0.001
1000,0.5300000000000001,0.001
1000,0.5300000000000001,0.001
1000,0.5300000000000001,0.001
1000,0.5300000000000001,0.001
1000,0.5300000000000001,0.001
1000,0.5300000000000001,0.001
1000,0.5300000000000001,0.001
1000,0.5300000000000001,0.001
1000,0.5300000000000001,0.001
1000,0.5300000000000001,0.001
1000,0.5300000000000001,0.001
1000,0.5300000000000001,0.001
1000,0.5300000000000001,0.001
1000,0.5300000000000001,0.001
1000,0.5300000000000001,0.001
1000,0.5300000000000001,0.001
1000,0.5300000000000001,0.001
1000,0.5300000000000001,0.001
1000,0.5300000000000001,0.001
1000,0.5300000000000001,0.001
1000,0.5300000000000001,0.001
1000,0.5300000000000001,0.001
1000,0.5300000000000001,0.001
1000,0.5300000000000001,0.001
1000,0.5300000000000001,0.001
1000,0.5300000000000001,0.001
1000,0.5300000000000001,0.001
1000,0.5300000000000001,0.001
1000,0.5300000000000001,0.001
1000,0.5300000000000001,0.001
1000,0.5300000000000001,0.001
1000,0.5300000000000001,0.001
1000,0.5300000000000001,0.001
1000,0.5300000000000001,0.001
1000,0.5300000000000001,0.001
1000,0.5300000000000001,0.001
1000,0.5300000000000001,0.001
1000,0.5300000000000001,0.001
1000,0.5300000000000001,0.001
1000,0.5300000000000001,0.001
1000,0.5300000000000001,0.001
1000,0.5300000000000001,0.001
1000,0.5300000000000001,0.001
1000,0.5300000000000001,0.001
10000,0.5300000000000001,0.0002
10000,0.5300000000000001,0.0002
10000,0.5300000000000001,0.0001
10000,0.5300000000000001,0.0001
10000,0.5300000000000001,0.0002
10000,0.5300000000000001,0.0002
10000,0.5300000000000001,0.0001
10000,0.5300000000000001,0.0002
10000,0.5300000000000001,0.0001
10000,0.5300000000000001,0.0001
10000,0.5300000000000001,0.0001
10000,0.5300000000000001,0.0001
10000,0.5300000000000001,0.0002
10000,0.5300000000000001,0.0004
10000,0.5300000000000001,0.0001
10000,0.5300000000000001,0.0003
10000,0.5300000000000001,0.0002
10000,0.5300000000000001,0.0003
10000,0.5300000000000001,0.0002
10000,0.5300000000000001,0.0003
10000,0.5300000000000001,0.0003
10000,0.5300000000000001,0.0001
10000,0.5300000000000001,0.0002
10000,0.5300000000000001,0.0004
10000,0.5300000000000001,0.0001
10000,0.5300000000000001,0.0001
10000,0.5300000000000001,0.0002
10000,0.5300000000000001,0.0001
10000,0.5300000000000001,0.0001
10000,0.5300000000000001,0.0001
10000,0.5300000000000001,0.0002
10000,0.5300000000000001,0.0001
10000,0.5300000000000001,0.0002
10000,0.5300000000000001,0.0003
10000,0.5300000000000001,0.0004
10000,0.5300000000000001,0.0001
10000,0.5300000000000001,0.0001
10000,0.5300000000000001,0.0001
10000,0.5300000000000001,0.0003
10000,0.5300000000000001,0.0001
10000,0.5300000000000001,0.0001
10000,0.5300000000000001,0.0002
10000,0.5300000000000001,0.0006
10000,0.5300000000000001,0.0001
10000,0.5300000000000001,0.0001
10000,0.5300000000000001,0.0001
10000,0.5300000000000001,0.0002
10000,0.5300000000000001,0.0001
10000,0.5300000000000001,0.0001
10000,0.5300000000000001,0.0001
100000,0.5300000000000001,0.00018
100000,0.5300000000000001,0.00015
100000,0.5300000000000001,8e-05
100000,0.5300000000000001,0.00014
100000,0.5300000000000001,0.0001
100000,0.5300000000000001,9e-05
100000,0.5300000000000001,0.00018
100000,0.5300000000000001,0.00018
100000,0.5300000000000001,0.00014
100000,0.5300000000000001,0.00014
100000,0.5300000000000001,0.00013
100000,0.5300000000000001,0.00016
100000,0.5300000000000001,0.00018
100000,0.5300000000000001,9e-05
100000,0.5300000000000001,0.00013
100000,0.5300000000000001,0.00012
100000,0.5300000000000001,0.00013
100000,0.5300000000000001,0.00017
100000,0.5300000000000001,0.00012
100000,0.5300000000000001,0.00016
100000,0.5300000000000001,7e-05
100000,0.5300000000000001,0.00016
100000,0.5300000000000001,0.00015
100000,0.5300000000000001,0.00013
100000,0.5300000000000001,0.00016
100000,0.5300000000000001,0.00013
100000,0.5300000000000001,4e-05
100000,0.5300000000000001,0.00017
100000,0.5300000000000001,9e-05
100000,0.5300000000000001,0.00015
100000,0.5300000000000001,0.00013
100000,0.5300000000000001,0.00022
100000,0.5300000000000001,0.0002
100000,0.5300000000000001,0.00011
100000,0.5300000000000001,0.00014
100000,0.5300000000000001,0.00014
100000,0.5300000000000001,0.00017
100000,0.5300000000000001,7e-05
100000,0.5300000000000001,0.00017
100000,0.5300000000000001,0.00014
100000,0.5300000000000001,0.0001
100000,0.5300000000000001,0.00011
100000,0.5300000000000001,0.00014
100000,0.5300000000000001,0.00013
100000,0.5300000000000001,0.00025
100000,0.5300000000000001,0.00014
100000,0.5300000000000001,0.00015
100000,0.5300000000000001,0.00013
100000,0.5300000000000001,0.00015
100000,0.5300000000000001,0.00015
100,0.5400000000000001,0.01
100,0.5400000000000001,0.01
100,0.5400000000000001,0.01
100,0.5400000000000001,0.01
100,0.5400000000000001,0.01
100,0.5400000000000001,0.01
100,0.5400000000000001,0.01
100,0.5400000000000001,0.01
100,0.5400000000000001,0.01
100,0.5400000000000001,0.01
100,0.5400000000000001,0.01
100,0.5400000000000001,0.01
100,0.5400000000000001,0.01
100,0.5400000000000001,0.01
100,0.5400000000000001,0.01
100,0.5400000000000001,0.01
100,0.5400000000000001,0.01
100,0.5400000000000001,0.01
100,0.5400000000000001,0.01
100,0.5400000000000001,0.01
100,0.5400000000000001,0.01
100,0.5400000000000001,0.01
100,0.5400000000000001,0.01
100,0.5400000000000001,0.01
100,0.5400000000000001,0.01
100,0.5400000000000001,0.01
100,0.5400000000000001,0.01
100,0.5400000000000001,0.01
100,0.5400000000000001,0.01
100,0.5400000000000001,0.01
100,0.5400000000000001,0.01
100,0.5400000000000001,0.01
100,0.5400000000000001,0.01
100,0.5400000000000001,0.01
100,0.5400000000000001,0.01
100,0.5400000000000001,0.01
100,0.5400000000000001,0.01
100,0.5400000000000001,0.01
100,0.5400000000000001,0.01
100,0.5400000000000001,0.01
100,0.5400000000000001,0.01
100,0.5400000000000001,0.01
100,0.5400000000000001,0.01
100,0.5400000000000001,0.01
100,0.5400000000000001,0.01
100,0.5400000000000001,0.01
100,0.5400000000000001,0.01
100,0.5400000000000001,0.01
100,0.5400000000000001,0.01
100,0.5400000000000001,0.01
1000,0.5400000000000001,0.001
1000,0.5400000000000001,0.001
1000,0.5400000000000001,0.001
1000,0.5400000000000001,0.001
1000,0.5400000000000001,0.001
1000,0.5400000000000001,0.001
1000,0.5400000000000001,0.001
1000,0.5400000000000001,0.001
1000,0.5400000000000001,0.001
1000,0.5400000000000001,0.001
1000,0.5400000000000001,0.001
1000,0.5400000000000001,0.001
1000,0.5400000000000001,0.001
1000,0.5400000000000001,0.001
1000,0.5400000000000001,0.001
1000,0.5400000000000001,0.001
1000,0.5400000000000001,0.001
1000,0.5400000000000001,0.001
1000,0.5400000000000001,0.001
1000,0.5400000000000001,0.001
1000,0.5400000000000001,0.001
1000,0.5400000000000001,0.001
1000,0.5400000000000001,0.001
1000,0.5400000000000001,0.001
1000,0.5400000000000001,0.001
1000,0.5400000000000001,0.001
1000,0.5400000000000001,0.001
1000,0.5400000000000001,0.001
1000,0.5400000000000001,0.001
1000,0.5400000000000001,0.001
1000,0.5400000000000001,0.001
1000,0.5400000000000001,0.001
1000,0.5400000000000001,0.001
1000,0.5400000000000001,0.001
1000,0.5400000000000001,0.001
1000,0.5400000000000001,0.001
1000,0.5400000000000001,0.001
1000,0.5400000000000001,0.001
1000,0.5400000000000001,0.001
1000,0.5400000000000001,0.001
1000,0.5400000000000001,0.001
1000,0.5400000000000001,0.001
1000,0.5400000000000001,0.001
1000,0.5400000000000001,0.001
1000,0.5400000000000001,0.001
1000,0.5400000000000001,0.001
1000,0.5400000000000001,0.001
1000,0.5400000000000001,0.001
1000,0.5400000000000001,0.001
1000,0.5400000000000001,0.001
10000,0.5400000000000001,0.0001
10000,0.5400000000000001,0.0001
10000,0.5400000000000001,0.0001
10000,0.5400000000000001,0.0001
10000,0.5400000000000001,0.0001
10000,0.5400000000000001,0.0003
10000,0.5400000000000001,0.0002
10000,0.5400000000000001,0.0001
10000,0.5400000000000001,0.0001
10000,0.5400000000000001,0.0002
10000,0.5400000000000001,0.0002
10000,0.5400000000000001,0.0001
10000,0.5400000000000001,0.0001
10000,0.5400000000000001,0.0001
10000,0.5400000000000001,0.0001
10000,0.5400000000000001,0.0001
10000,0.5400000000000001,0.0001
10000,0.5400000000000001,0.0001
10000,0.5400000000000001,0.0001
10000,0.5400000000000001,0.0001
10000,0.5400000000000001,0.0001
10000,0.5400000000000001,0.0001
10000,0.5400000000000001,0.0001
10000,0.5400000000000001,0.0001
10000,0.5400000000000001,0.0001
10000,0.5400000000000001,0.0001
10000,0.5400000000000001,0.0001
10000,0.5400000000000001,0.0003
10000,0.5400000000000001,0.0001
10000,0.5400000000000001,0.0001
10000,0.5400000000000001,0.0001
10000,0.5400000000000001,0.0001
10000,0.5400000000000001,0.0002
10000,0.5400000000000001,0.0001
10000,0.5400000000000001,0.0001
10000,0.5400000000000001,0.0001
10000,0.5400000000000001,0.0001
10000,0.5400000000000001,0.0002
10000,0.5400000000000001,0.0001
10000,0.5400000000000001,0.0001
10000,0.5400000000000001,0.0001
10000,0.5400000000000001,0.0001
10000,0.5400000000000001,0.0001
10000,0.5400000000000001,0.0002
10000,0.5400000000000001,0.0001
10000,0.5400000000000001,0.0001
10000,0.5400000000000001,0.0001
10000,0.5400000000000001,0.0001
10000,0.5400000000000001,0.0001
10000,0.5400000000000001,0.0001
100000,0.5400000000000001,2e-05
100000,0.5400000000000001,4e-05
100000,0.5400000000000001,9e-05
100000,0.5400000000000001,0.00011
100000,0.5400000000000001,6e-05
100000,0.5400000000000001,5e-05
100000,0.5400000000000001,4e-05
100000,0.5400000000000001,5e-05
100000,0.5400000000000001,2e-05
100000,0.5400000000000001,6e-05
100000,0.5400000000000001,6e-05
100000,0.5400000000000001,5e-05
100000,0.5400000000000001,6e-05
100000,0.5400000000000001,3e-05
100000,0.5400000000000001,5e-05
100000,0.5400000000000001,6e-05
100000,0.5400000000000001,2e-05
100000,0.5400000000000001,1e-05
100000,0.5400000000000001,3e-05
100000,0.5400000000000001,0.00012
100000,0.5400000000000001,6e-05
100000,0.5400000000000001,2e-05
100000,0.5400000000000001,5e-05
100000,0.5400000000000001,7e-05
100000,0.5400000000000001,9e-05
100000,0.5400000000000001,0.0001
100000,0.5400000000000001,2e-05
100000,0.5400000000000001,3e-05
100000,0.5400000000000001,4e-05
100000,0.5400000000000001,7e-05
100000,0.5400000000000001,4e-05
100000,0.5400000000000001,4e-05
100000,0.5400000000000001,4e-05
100000,0.5400000000000001,5e-05
100000,0.5400000000000001,5e-05
100000,0.5400000000000001,5e-05
100000,0.5400000000000001,5e-05
100000,0.5400000000000001,5e-05
100000,0.5400000000000001,4e-05
100000,0.5400000000000001,5e-05
100000,0.5400000000000001,5e-05
100000,0.5400000000000001,4e-05
100000,0.5400000000000001,8e-05
100000,0.5400000000000001,2e-05
100000,0.5400000000000001,3e-05
100000,0.5400000000000001,3e-05
100000,0.5400000000000001,9e-05
100000,0.5400000000000001,4e-05
100000,0.5400000000000001,6e-05
100000,0.5400000000000001,5e-05
100,0.5500000000000002,0.01
100,0.5500000000000002,0.01
100,0.5500000000000002,0.01
100,0.5500000000000002,0.01
100,0.5500000000000002,0.01
100,0.5500000000000002,0.01
100,0.5500000000000002,0.01
100,0.5500000000000002,0.01
100,0.5500000000000002,0.01
100,0.5500000000000002,0.01
100,0.5500000000000002,0.01
100,0.5500000000000002,0.01
100,0.5500000000000002,0.01
100,0.5500000000000002,0.01
100,0.5500000000000002,0.01
100,0.5500000000000002,0.01
100,0.5500000000000002,0.01
100,0.5500000000000002,0.01
100,0.5500000000000002,0.01
100,0.5500000000000002,0.01
100,0.5500000000000002,0.01
100,0.5500000000000002,0.01
100,0.5500000000000002,0.01
100,0.5500000000000002,0.01
100,0.5500000000000002,0.01
100,0.5500000000000002,0.01
100,0.5500000000000002,0.01
100,0.5500000000000002,0.01
100,0.5500000000000002,0.01
100,0.5500000000000002,0.01
100,0.5500000000000002,0.01
100,0.5500000000000002,0.01
100,0.5500000000000002,0.01
100,0.5500000000000002,0.01
100,0.5500000000000002,0.01
100,0.5500000000000002,0.01
100,0.5500000000000002,0.01
100,0.5500000000000002,0.01
100,0.5500000000000002,0.01
100,0.5500000000000002,0.01
100,0.5500000000000002,0.01
100,0.5500000000000002,0.01
100,0.5500000000000002,0.01
100,0.5500000000000002,0.01
100,0.5500000000000002,0.01
100,0.5500000000000002,0.01
100,0.5500000000000002,0.01
100,0.5500000000000002,0.01
100,0.5500000000000002,0.01
100,0.5500000000000002,0.01
1000,0.5500000000000002,0.001
1000,0.5500000000000002,0.001
1000,0.5500000000000002,0.001
1000,0.5500000000000002,0.001
1000,0.5500000000000002,0.001
1000,0.5500000000000002,0.001
1000,0.5500000000000002,0.001
1000,0.5500000000000002,0.001
1000,0.5500000000000002,0.001
1000,0.5500000000000002,0.001
1000,0.5500000000000002,0.001
1000,0.5500000000000002,0.001
1000,0.5500000000000002,0.001
1000,0.5500000000000002,0.001
1000,0.5500000000000002,0.001
1000,0.5500000000000002,0.001
1000,0.5500000000000002,0.001
1000,0.5500000000000002,0.001
1000,0.5500000000000002,0.001
1000,0.5500000000000002,0.001
1000,0.5500000000000002,0.001
1000,0.5500000000000002,0.001
1000,0.5500000000000002,0.001
1000,0.5500000000000002,0.001
1000,0.5500000000000002,0.001
1000,0.5500000000000002,0.001
1000,0.5500000000000002,0.001
1000,0.5500000000000002,0.001
1000,0.5500000000000002,0.001
1000,0.5500000000000002,0.001
1000,0.5500000000000002,0.001
1000,0.5500000000000002,0.001
1000,0.5500000000000002,0.001
1000,0.5500000000000002,0.001
1000,0.5500000000000002,0.001
1000,0.5500000000000002,0.001
1000,0.5500000000000002,0.001
1000,0.5500000000000002,0.001
1000,0.5500000000000002,0.001
1000,0.5500000000000002,0.001
1000,0.5500000000000002,0.001
1000,0.5500000000000002,0.001
1000,0.5500000000000002,0.001
1000,0.5500000000000002,0.001
1000,0.5500000000000002,0.001
1000,0.5500000000000002,0.001
1000,0.5500000000000002,0.001
1000,0.5500000000000002,0.001
1000,0.5500000000000002,0.001
1000,0.5500000000000002,0.001
10000,0.5500000000000002,0.0001
10000,0.5500000000000002,0.0001
10000,0.5500000000000002,0.0001
10000,0.5500000000000002,0.0001
10000,0.5500000000000002,0.0001
10000,0.5500000000000002,0.0001
10000,0.5500000000000002,0.0001
10000,0.5500000000000002,0.0001
10000,0.5500000000000002,0.0001
10000,0.5500000000000002,0.0001
10000,0.5500000000000002,0.0001
10000,0.5500000000000002,0.0001
10000,0.5500000000000002,0.0001
10000,0.5500000000000002,0.0001
10000,0.5500000000000002,0.0001
10000,0.5500000000000002,0.0001
10000,0.5500000000000002,0.0001
10000,0.5500000000000002,0.0001
10000,0.5500000000000002,0.0001
10000,0.5500000000000002,0.0001
10000,0.5500000000000002,0.0001
10000,0.5500000000000002,0.0001
10000,0.5500000000000002,0.0001
10000,0.5500000000000002,0.0001
10000,0.5500000000000002,0.0001
10000,0.5500000000000002,0.0001
10000,0.5500000000000002,0.0001
10000,0.5500000000000002,0.0001
10000,0.5500000000000002,0.0001
10000,0.5500000000000002,0.0001
10000,0.5500000000000002,0.0001
10000,0.5500000000000002,0.0001
10000,0.5500000000000002,0.0001
10000,0.5500000000000002,0.0001
10000,0.5500000000000002,0.0001
10000,0.5500000000000002,0.0001
10000,0.5500000000000002,0.0001
10000,0.5500000000000002,0.0001
10000,0.5500000000000002,0.0001
10000,0.5500000000000002,0.0001
10000,0.5500000000000002,0.0001
10000,0.5500000000000002,0.0001
10000,0.5500000000000002,0.0001
10000,0.5500000000000002,0.0001
10000,0.5500000000000002,0.0001
10000,0.5500000000000002,0.0001
10000,0.5500000000000002,0.0001
10000,0.5500000000000002,0.0001
10000,0.5500000000000002,0.0001
10000,0.5500000000000002,0.0001
100000,0.5500000000000002,1e-05
100000,0.5500000000000002,1e-05
100000,0.5500000000000002,1e-05
100000,0.5500000000000002,1e-05
100000,0.5500000000000002,1e-05
100000,0.5500000000000002,1e-05
100000,0.5500000000000002,1e-05
100000,0.5500000000000002,1e-05
100000,0.5500000000000002,1e-05
100000,0.5500000000000002,1e-05
100000,0.5500000000000002,1e-05
100000,0.5500000000000002,1e-05
100000,0.5500000000000002,1e-05
100000,0.5500000000000002,1e-05
100000,0.5500000000000002,1e-05
100000,0.5500000000000002,1e-05
100000,0.5500000000000002,1e-05
100000,0.5500000000000002,1e-05
100000,0.5500000000000002,1e-05
100000,0.5500000000000002,1e-05
100000,0.5500000000000002,1e-05
100000,0.5500000000000002,1e-05
100000,0.5500000000000002,1e-05
100000,0.5500000000000002,1e-05
100000,0.5500000000000002,1e-05
100000,0.5500000000000002,1e-05
100000,0.5500000000000002,1e-05
100000,0.5500000000000002,1e-05
100000,0.5500000000000002,1e-05
100000,0.5500000000000002,1e-05
100000,0.5500000000000002,1e-05
100000,0.5500000000000002,1e-05
100000,0.5500000000000002,1e-05
100000,0.5500000000000002,1e-05
100000,0.5500000000000002,1e-05
100000,0.5500000000000002,1e-05
100000,0.5500000000000002,1e-05
100000,0.5500000000000002,1e-05
100000,0.5500000000000002,1e-05
100000,0.5500000000000002,1e-05
100000,0.5500000000000002,1e-05
100000,0.5500000000000002,1e-05
100000,0.5500000000000002,1e-05
100000,0.5500000000000002,1e-05
100000,0.5500000000000002,1e-05
100000,0.5500000000000002,1e-05
100000,0.5500000000000002,1e-05
100000,0.5500000000000002,1e-05
100000,0.5500000000000002,1e-05
100000,0.5500000000000002,1e-05
100,0.5600000000000002,0.01
100,0.5600000000000002,0.01
100,0.5600000000000002,0.01
100,0.5600000000000002,0.01
100,0.5600000000000002,0.01
100,0.5600000000000002,0.01
100,0.5600000000000002,0.01
100,0.5600000000000002,0.01
100,0.5600000000000002,0.01
100,0.5600000000000002,0.01
100,0.5600000000000002,0.01
100,0.5600000000000002,0.01
100,0.5600000000000002,0.01
100,0.5600000000000002,0.01
100,0.5600000000000002,0.01
100,0.5600000000000002,0.01
100,0.5600000000000002,0.01
100,0.5600000000000002,0.01
100,0.5600000000000002,0.01
100,0.5600000000000002,0.01
100,0.5600000000000002,0.01
100,0.5600000000000002,0.01
100,0.5600000000000002,0.01
100,0.5600000000000002,0.01
100,0.5600000000000002,0.01
100,0.5600000000000002,0.01
100,0.5600000000000002,0.01
100,0.5600000000000002,0.01
100,0.5600000000000002,0.01
100,0.5600000000000002,0.01
100,0.5600000000000002,0.01
100,0.5600000000000002,0.01
100,0.5600000000000002,0.01
100,0.5600000000000002,0.01
100,0.5600000000000002,0.01
100,0.5600000000000002,0.01
100,0.5600000000000002,0.01
100,0.5600000000000002,0.01
100,0.5600000000000002,0.01
100,0.5600000000000002,0.01
100,0.5600000000000002,0.01
100,0.5600000000000002,0.01
100,0.5600000000000002,0.01
100,0.5600000000000002,0.01
100,0.5600000000000002,0.01
100,0.5600000000000002,0.01
100,0.5600000000000002,0.01
100,0.5600000000000002,0.01
100,0.5600000000000002,0.01
100,0.5600000000000002,0.01
1000,0.5600000000000002,0.001
1000,0.5600000000000002,0.001
1000,0.5600000000000002,0.001
1000,0.5600000000000002,0.001
1000,0.5600000000000002,0.001
1000,0.5600000000000002,0.001
1000,0.5600000000000002,0.001
1000,0.5600000000000002,0.001
1000,0.5600000000000002,0.001
1000,0.5600000000000002,0.001
1000,0.5600000000000002,0.001
1000,0.5600000000000002,0.001
1000,0.5600000000000002,0.001
1000,0.5600000000000002,0.001
1000,0.5600000000000002,0.001
1000,0.5600000000000002,0.001
1000,0.5600000000000002,0.001
1000,0.5600000000000002,0.001
1000,0.5600000000000002,0.001
1000,0.5600000000000002,0.001
1000,0.5600000000000002,0.001
1000,0.5600000000000002,0.001
1000,0.5600000000000002,0.001
1000,0.5600000000000002,0.001
1000,0.5600000000000002,0.001
1000,0.5600000000000002,0.001
1000,0.5600000000000002,0.001
1000,0.5600000000000002,0.001
1000,0.5600000000000002,0.001
1000,0.5600000000000002,0.001
1000,0.5600000000000002,0.001
1000,0.5600000000000002,0.001
1000,0.5600000000000002,0.001
1000,0.5600000000000002,0.001
1000,0.5600000000000002,0.001
1000,0.5600000000000002,0.001
1000,0.5600000000000002,0.001
1000,0.5600000000000002,0.001
1000,0.5600000000000002,0.001
1000,0.5600000000000002,0.001
1000,0.5600000000000002,0.001
1000,0.5600000000000002,0.001
1000,0.5600000000000002,0.001
1000,0.5600000000000002,0.001
1000,0.5600000000000002,0.001
1000,0.5600000000000002,0.001
1000,0.5600000000000002,0.001
1000,0.5600000000000002,0.001
1000,0.5600000000000002,0.001
1000,0.5600000000000002,0.001
10000,0.5600000000000002,0.0001
10000,0.5600000000000002,0.0001
10000,0.5600000000000002,0.0001
10000,0.5600000000000002,0.0001
10000,0.5600000000000002,0.0001
10000,0.5600000000000002,0.0001
10000,0.5600000000000002,0.0001
10000,0.5600000000000002,0.0001
10000,0.5600000000000002,0.0001
10000,0.5600000000000002,0.0001
10000,0.5600000000000002,0.0001
10000,0.5600000000000002,0.0001
10000,0.5600000000000002,0.0001
10000,0.5600000000000002,0.0001
10000,0.5600000000000002,0.0001
10000,0.5600000000000002,0.0001
10000,0.5600000000000002,0.0001
10000,0.5600000000000002,0.0001
10000,0.5600000000000002,0.0001
10000,0.5600000000000002,0.0001
10000,0.5600000000000002,0.0001
10000,0.5600000000000002,0.0001
10000,0.5600000000000002,0.0001
10000,0.5600000000000002,0.0001
10000,0.5600000000000002,0.0001
10000,0.5600000000000002,0.0001
10000,0.5600000000000002,0.0001
10000,0.5600000000000002,0.0001
10000,0.5600000000000002,0.0001
10000,0.5600000000000002,0.0001
10000,0.5600000000000002,0.0001
10000,0.5600000000000002,0.0001
10000,0.5600000000000002,0.0001
10000,0.5600000000000002,0.0001
10000,0.5600000000000002,0.0001
10000,0.5600000000000002,0.0001
10000,0.5600000000000002,0.0001
10000,0.5600000000000002,0.0001
10000,0.5600000000000002,0.0001
10000,0.5600000000000002,0.0001
10000,0.5600000000000002,0.0001
10000,0.5600000000000002,0.0001
10000,0.5600000000000002,0.0001
10000,0.5600000000000002,0.0001
10000,0.5600000000000002,0.0001
10000,0.5600000000000002,0.0001
10000,0.5600000000000002,0.0001
10000,0.5600000000000002,0.0001
10000,0.5600000000000002,0.0001
10000,0.5600000000000002,0.0001
100000,0.5600000000000002,1e-05
100000,0.5600000000000002,1e-05
100000,0.5600000000000002,1e-05
100000,0.5600000000000002,1e-05
100000,0.5600000000000002,1e-05
100000,0.5600000000000002,1e-05
100000,0.5600000000000002,1e-05
100000,0.5600000000000002,1e-05
100000,0.5600000000000002,1e-05
100000,0.5600000000000002,1e-05
100000,0.5600000000000002,1e-05
100000,0.5600000000000002,1e-05
100000,0.5600000000000002,1e-05
100000,0.5600000000000002,1e-05
100000,0.5600000000000002,1e-05
100000,0.5600000000000002,1e-05
100000,0.5600000000000002,1e-05
100000,0.5600000000000002,1e-05
100000,0.5600000000000002,1e-05
100000,0.5600000000000002,1e-05
100000,0.5600000000000002,1e-05
100000,0.5600000000000002,1e-05
100000,0.5600000000000002,1e-05
100000,0.5600000000000002,1e-05
100000,0.5600000000000002,1e-05
100000,0.5600000000000002,1e-05
100000,0.5600000000000002,1e-05
100000,0.5600000000000002,1e-05
100000,0.5600000000000002,1e-05
100000,0.5600000000000002,1e-05
100000,0.5600000000000002,1e-05
100000,0.5600000000000002,1e-05
100000,0.5600000000000002,1e-05
100000,0.5600000000000002,1e-05
100000,0.5600000000000002,1e-05
100000,0.5600000000000002,1e-05
100000,0.5600000000000002,1e-05
100000,0.5600000000000002,1e-05
100000,0.5600000000000002,1e-05
100000,0.5600000000000002,1e-05
100000,0.5600000000000002,1e-05
100000,0.5600000000000002,1e-05
100000,0.5600000000000002,1e-05
100000,0.5600000000000002,1e-05
100000,0.5600000000000002,1e-05
100000,0.5600000000000002,1e-05
100000,0.5600000000000002,1e-05
100000,0.5600000000000002,1e-05
100000,0.5600000000000002,1e-05
100000,0.5600000000000002,1e-05
100,0.5700000000000002,0.01
100,0.5700000000000002,0.01
100,0.5700000000000002,0.01
100,0.5700000000000002,0.01
100,0.5700000000000002,0.01
100,0.5700000000000002,0.01
100,0.5700000000000002,0.01
100,0.5700000000000002,0.01
100,0.5700000000000002,0.01
100,0.5700000000000002,0.01
100,0.5700000000000002,0.01
100,0.5700000000000002,0.01
100,0.5700000000000002,0.01
100,0.5700000000000002,0.01
100,0.5700000000000002,0.01
100,0.5700000000000002,0.01
100,0.5700000000000002,0.01
100,0.5700000000000002,0.01
100,0.5700000000000002,0.01
100,0.5700000000000002,0.01
100,0.5700000000000002,0.01
100,0.5700000000000002,0.01
100,0.5700000000000002,0.01
100,0.5700000000000002,0.01
100,0.5700000000000002,0.01
100,0.5700000000000002,0.01
100,0.5700000000000002,0.01
100,0.5700000000000002,0.01
100,0.5700000000000002,0.01
100,0.5700000000000002,0.01
100,0.5700000000000002,0.01
100,0.5700000000000002,0.01
100,0.5700000000000002,0.01
100,0.5700000000000002,0.01
100,0.5700000000000002,0.01
100,0.5700000000000002,0.01
100,0.5700000000000002,0.01
100,0.5700000000000002,0.01
100,0.5700000000000002,0.01
100,0.5700000000000002,0.01
100,0.5700000000000002,0.01
100,0.5700000000000002,0.01
100,0.5700000000000002,0.01
100,0.5700000000000002,0.01
100,0.5700000000000002,0.01
100,0.5700000000000002,0.01
100,0.5700000000000002,0.01
100,0.5700000000000002,0.01
100,0.5700000000000002,0.01
100,0.5700000000000002,0.01
1000,0.5700000000000002,0.001
1000,0.5700000000000002,0.001
1000,0.5700000000000002,0.001
1000,0.5700000000000002,0.001
1000,0.5700000000000002,0.001
1000,0.5700000000000002,0.001
1000,0.5700000000000002,0.001
1000,0.5700000000000002,0.001
1000,0.5700000000000002,0.001
1000,0.5700000000000002,0.001
1000,0.5700000000000002,0.001
1000,0.5700000000000002,0.001
1000,0.5700000000000002,0.001
1000,0.5700000000000002,0.001
1000,0.5700000000000002,0.001
1000,0.5700000000000002,0.001
1000,0.5700000000000002,0.001
1000,0.5700000000000002,0.001
1000,0.5700000000000002,0.001
1000,0.5700000000000002,0.001
1000,0.5700000000000002,0.001
1000,0.5700000000000002,0.001
1000,0.5700000000000002,0.001
1000,0.5700000000000002,0.001
1000,0.5700000000000002,0.001
1000,0.5700000000000002,0.001
1000,0.5700000000000002,0.001
1000,0.5700000000000002,0.001
1000,0.5700000000000002,0.001
1000,0.5700000000000002,0.001
1000,0.5700000000000002,0.001
1000,0.5700000000000002,0.001
1000,0.5700000000000002,0.001
1000,0.5700000000000002,0.001
1000,0.5700000000000002,0.001
1000,0.5700000000000002,0.001
1000,0.5700000000000002,0.001
1000,0.5700000000000002,0.001
1000,0.5700000000000002,0.001
1000,0.5700000000000002,0.001
1000,0.5700000000000002,0.001
1000,0.5700000000000002,0.001
1000,0.5700000000000002,0.001
1000,0.5700000000000002,0.001
1000,0.5700000000000002,0.001
1000,0.5700000000000002,0.001
1000,0.5700000000000002,0.001
1000,0.5700000000000002,0.001
1000,0.5700000000000002,0.001
1000,0.5700000000000002,0.001
10000,0.5700000000000002,0.0001
10000,0.5700000000000002,0.0001
10000,0.5700000000000002,0.0001
10000,0.5700000000000002,0.0001
10000,0.5700000000000002,0.0001
10000,0.5700000000000002,0.0001
10000,0.5700000000000002,0.0001
10000,0.5700000000000002,0.0001
10000,0.5700000000000002,0.0001
10000,0.5700000000000002,0.0001
